game_id,season,week,site,kickoff_local,temp,wind,gust,precip
2014_02_NYJ_GB,2014,2,GB,2014-09-14 15:00:00,63.7,16.6,32.9,0.0
2014_05_MIN_GB,2014,5,GB,2014-10-02 19:00:00,63.4,6.6,13.2,0.004
2014_07_CAR_GB,2014,7,GB,2014-10-19 12:00:00,49.4,11.8,23.7,0.0
2014_10_CHI_GB,2014,10,GB,2014-11-09 19:00:00,36.3,4.4,9.6,0.0
2014_11_PHI_GB,2014,11,GB,2014-11-16 15:00:00,27.8,12.8,25.1,0.0
2014_13_NE_GB,2014,13,GB,2014-11-30 15:00:00,27.4,11.9,24.2,0.0
2014_14_ATL_GB,2014,14,GB,2014-12-08 19:00:00,32.2,2.3,3.4,0.008
2014_17_DET_GB,2014,17,GB,2014-12-28 15:00:00,25.8,7.7,17.7,0.0
2014_19_DAL_GB,2014,19,GB,2015-01-11 12:00:00,15.6,2.9,6.7,0.0
2015_02_SEA_GB,2015,2,GB,2015-09-20 19:00:00,64.0,5.3,9.2,0.0
2015_03_KC_GB,2015,3,GB,2015-09-28 19:00:00,70.9,5.2,10.3,0.008
2015_05_STL_GB,2015,5,GB,2015-10-11 12:00:00,68.3,14.0,27.7,0.0
2015_06_SD_GB,2015,6,GB,2015-10-18 15:00:00,51.3,4.9,12.3,0.0
2015_10_DET_GB,2015,10,GB,2015-11-15 12:00:00,52.9,7.6,14.8,0.0
2015_12_CHI_GB,2015,12,GB,2015-11-26 19:00:00,40.6,15.1,28.9,0.122
2015_14_DAL_GB,2015,14,GB,2015-12-13 15:00:00,57.4,13.7,36.5,0.063
2015_17_MIN_GB,2015,17,GB,2016-01-03 19:00:00,24.0,7.3,14.1,0.0
2016_03_DET_GB,2016,3,GB,2016-09-25 12:00:00,72.4,14.8,28.6,0.0
2016_05_NYG_GB,2016,5,GB,2016-10-09 19:00:00,52.7,4.6,7.8,0.0
2016_06_DAL_GB,2016,6,GB,2016-10-16 15:00:00,67.1,5.4,13.2,0.0
2016_07_CHI_GB,2016,7,GB,2016-10-20 19:00:00,48.9,7.4,12.5,0.0
2016_09_IND_GB,2016,9,GB,2016-11-06 15:00:00,66.1,6.3,14.3,0.0
2016_13_HOU_GB,2016,13,GB,2016-12-04 12:00:00,32.5,7.7,12.3,0.008
2016_14_SEA_GB,2016,14,GB,2016-12-11 15:00:00,30.4,4.6,11.0,0.008
2016_16_MIN_GB,2016,16,GB,2016-12-24 12:00:00,34.0,5.7,11.9,0.0
2016_18_NYG_GB,2016,18,GB,2017-01-08 15:00:00,12.1,7.8,16.6,0.0
2017_01_SEA_GB,2017,1,GB,2017-09-10 15:00:00,71.0,6.7,15.4,0.0
2017_03_CIN_GB,2017,3,GB,2017-09-24 15:00:00,88.3,10.0,22.4,0.0
2017_04_CHI_GB,2017,4,GB,2017-09-28 19:00:00,65.4,6.7,15.2,0.0
2017_07_NO_GB,2017,7,GB,2017-10-22 12:00:00,55.2,9.8,21.3,0.02
2017_09_DET_GB,2017,9,GB,2017-11-06 19:00:00,33.4,4.3,6.9,0.0
2017_11_BAL_GB,2017,11,GB,2017-11-19 12:00:00,27.1,11.3,24.4,0.0
2017_13_TB_GB,2017,13,GB,2017-12-03 12:00:00,43.1,4.7,12.1,0.0
2017_16_MIN_GB,2017,16,GB,2017-12-23 19:00:00,9.6,6.6,11.6,0.0
2018_01_CHI_GB,2018,1,GB,2018-09-09 19:00:00,58.8,3.9,15.4,0.0
2018_02_MIN_GB,2018,2,GB,2018-09-16 12:00:00,80.8,7.8,17.4,0.004
2018_04_BUF_GB,2018,4,GB,2018-09-30 12:00:00,49.7,4.7,11.6,0.0
2018_06_SF_GB,2018,6,GB,2018-10-15 19:00:00,36.4,7.6,18.1,0.0
2018_10_MIA_GB,2018,10,GB,2018-11-11 15:00:00,34.3,7.3,17.7,0.0
2018_13_ARI_GB,2018,13,GB,2018-12-02 12:00:00,34.0,16.3,33.3,0.031
2018_14_ATL_GB,2018,14,GB,2018-12-09 12:00:00,24.6,7.8,16.6,0.0
2018_17_DET_GB,2018,17,GB,2018-12-30 12:00:00,25.8,12.7,25.9,0.0
2019_02_MIN_GB,2019,2,GB,2019-09-15 12:00:00,75.7,5.5,13.4,0.0
2019_03_DEN_GB,2019,3,GB,2019-09-22 12:00:00,70.2,9.3,18.3,0.146
2019_04_PHI_GB,2019,4,GB,2019-09-26 19:00:00,60.6,5.4,10.3,0.0
2019_06_DET_GB,2019,6,GB,2019-10-14 19:00:00,40.6,4.4,8.7,0.0
2019_07_OAK_GB,2019,7,GB,2019-10-20 12:00:00,57.0,2.2,9.8,0.0
2019_10_CAR_GB,2019,10,GB,2019-11-10 15:00:00,33.7,6.7,15.9,0.0
2019_14_WAS_GB,2019,14,GB,2019-12-08 12:00:00,39.3,8.9,21.9,0.0
2019_15_CHI_GB,2019,15,GB,2019-12-15 12:00:00,15.2,4.3,10.1,0.0
2019_19_SEA_GB,2019,19,GB,2020-01-12 17:00:00,24.0,4.3,9.2,0.0
2020_02_DET_GB,2020,2,GB,2020-09-20 12:00:00,66.7,10.1,21.7,0.0
2020_04_ATL_GB,2020,4,GB,2020-10-05 20:00:00,56.1,15.9,29.8,0.0
2020_08_MIN_GB,2020,8,GB,2020-11-01 12:00:00,34.8,22.5,48.1,0.0
2020_10_JAX_GB,2020,10,GB,2020-11-15 12:00:00,38.0,20.6,39.4,0.0
2020_12_CHI_GB,2020,12,GB,2020-11-29 19:00:00,37.1,13.0,26.4,0.0
2020_13_PHI_GB,2020,13,GB,2020-12-06 15:00:00,36.1,6.7,14.1,0.0
2020_15_CAR_GB,2020,15,GB,2020-12-19 19:00:00,29.0,3.2,4.9,0.0
2020_16_TEN_GB,2020,16,GB,2020-12-27 19:00:00,29.0,11.8,22.4,0.047
2020_19_LA_GB,2020,19,GB,2021-01-16 15:00:00,36.6,8.8,21.9,0.0
2020_20_TB_GB,2020,20,GB,2021-01-24 14:00:00,31.9,8.3,18.3,0.0
2021_02_DET_GB,2021,2,GB,2021-09-20 19:00:00,72.6,12.6,22.6,0.0
2021_04_PIT_GB,2021,4,GB,2021-10-03 15:00:00,67.9,5.6,14.3,0.055
2021_07_WAS_GB,2021,7,GB,2021-10-24 12:00:00,48.4,7.7,17.0,0.0
2021_10_SEA_GB,2021,10,GB,2021-11-14 15:00:00,38.0,13.3,27.7,0.004
2021_12_LA_GB,2021,12,GB,2021-11-28 15:00:00,36.9,12.6,26.6,0.0
2021_14_CHI_GB,2021,14,GB,2021-12-12 19:00:00,36.2,12.2,21.3,0.0
2021_16_CLE_GB,2021,16,GB,2021-12-25 15:00:00,34.7,4.3,11.6,0.0
2021_17_MIN_GB,2021,17,GB,2022-01-02 19:00:00,11.2,5.2,9.8,0.0
2021_20_SF_GB,2021,20,GB,2022-01-22 19:00:00,13.3,7.3,14.8,0.0
2022_02_CHI_GB,2022,2,GB,2022-09-18 19:00:00,72.4,6.2,8.3,0.0
2022_04_NE_GB,2022,4,GB,2022-10-02 15:00:00,62.3,7.6,17.7,0.0
2022_05_NYG_GB,2022,5,GB,2022-10-09 08:00:00,42.1,4.3,6.9,0.0
2022_06_NYJ_GB,2022,6,GB,2022-10-16 12:00:00,48.9,8.7,18.8,0.0
2022_10_DAL_GB,2022,10,GB,2022-11-13 15:00:00,35.1,6.4,15.2,0.0
2022_11_TEN_GB,2022,11,GB,2022-11-17 19:00:00,25.6,8.7,16.6,0.0
2022_15_LA_GB,2022,15,GB,2022-12-19 19:00:00,12.1,2.8,5.4,0.0
2022_17_MIN_GB,2022,17,GB,2023-01-01 15:00:00,39.8,8.6,17.9,0.0
2022_18_DET_GB,2022,18,GB,2023-01-08 19:00:00,23.1,8.5,11.4,0.0
2023_03_NO_GB,2023,3,GB,2023-09-24 12:00:00,69.8,9.9,22.4,0.0
2023_04_DET_GB,2023,4,GB,2023-09-28 19:00:00,62.3,3.7,9.2,0.0
2023_08_MIN_GB,2023,8,GB,2023-10-29 12:00:00,40.1,5.3,13.6,0.0
2023_09_LA_GB,2023,9,GB,2023-11-05 12:00:00,47.8,1.9,8.5,0.0
2023_11_LAC_GB,2023,11,GB,2023-11-19 12:00:00,41.5,3.7,10.7,0.0
2023_13_KC_GB,2023,13,GB,2023-12-03 19:00:00,31.0,7.0,14.3,0.008
2023_15_TB_GB,2023,15,GB,2023-12-17 12:00:00,39.5,9.2,17.2,0.004
2023_18_CHI_GB,2023,18,GB,2024-01-07 15:00:00,36.6,10.3,20.4,0.0
2024_02_IND_GB,2024,2,GB,2024-09-15 12:00:00,83.6,4.6,12.1,0.0
2024_04_MIN_GB,2024,4,GB,2024-09-29 12:00:00,69.4,12.5,25.3,0.0
2024_06_ARI_GB,2024,6,GB,2024-10-13 12:00:00,51.6,8.1,15.7,0.035
2024_07_HOU_GB,2024,7,GB,2024-10-20 12:00:00,70.8,11.7,23.3,0.0
2024_09_DET_GB,2024,9,GB,2024-11-03 15:00:00,49.6,12.9,24.8,0.039
2024_12_SF_GB,2024,12,GB,2024-11-24 15:00:00,42.4,9.6,21.0,0.0
2024_13_MIA_GB,2024,13,GB,2024-11-28 19:00:00,27.4,10.3,21.5,0.0
2024_16_NO_GB,2024,16,GB,2024-12-23 19:00:00,33.3,7.0,12.5,0.0
2024_18_CHI_GB,2024,18,GB,2025-01-05 12:00:00,14.7,9.4,26.8,0.0
2025_01_DET_GB,2025,1,GB,2025-09-07 15:00:00,62.7,6.6,16.6,0.0
2025_02_WAS_GB,2025,2,GB,2025-09-11 19:00:00,66.4,5.3,12.3,0.0
2025_06_CIN_GB,2025,6,GB,2025-10-12 15:00:00,63.3,10.6,23.7,0.0
2025_09_CAR_GB,2025,9,GB,2025-11-02 12:00:00,45.5,10.7,22.1,0.0
2025_10_PHI_GB,2025,10,GB,2025-11-10 19:00:00,33.0,9.0,25.3,0.0
2025_12_MIN_GB,2025,12,GB,2025-11-23 12:00:00,44.9,8.0,19.0,0.0
2025_14_CHI_GB,2025,14,GB,2025-12-07 15:00:00,16.0,5.6,13.4,0.0
2025_17_BAL_GB,2025,17,GB,2025-12-27 19:00:00,35.4,9.4,14.5,0.0
2017_01_JAX_HOU,2017,1,HOU,2017-09-10 12:00:00,80.4,9.9,19.2,0.0
2017_04_TEN_HOU,2017,4,HOU,2017-10-01 12:00:00,85.7,2.9,11.6,0.0
2021_14_SEA_HOU,2021,14,HOU,2021-12-12 12:00:00,51.5,6.8,15.9,0.0
2023_02_IND_HOU,2023,2,HOU,2023-09-17 12:00:00,86.5,8.6,17.0,0.0
2023_04_PIT_HOU,2023,4,HOU,2023-10-01 12:00:00,91.9,15.3,27.1,0.0
2013_02_MIA_IND,2013,2,IND,2013-09-15 13:00:00,72.0,7.5,17.9,0.0
2013_07_DEN_IND,2013,7,IND,2013-10-20 20:00:00,56.0,12.1,24.8,0.0
2014_04_TEN_IND,2014,4,IND,2014-09-28 13:00:00,77.4,0.7,7.8,0.0
2014_05_BAL_IND,2014,5,IND,2014-10-05 13:00:00,55.5,13.3,25.7,0.0
2014_07_CIN_IND,2014,7,IND,2014-10-19 13:00:00,49.6,4.0,12.3,0.0
2015_04_JAX_IND,2015,4,IND,2015-10-04 13:00:00,68.3,8.8,17.7,0.0
2015_07_NO_IND,2015,7,IND,2015-10-25 13:00:00,58.5,8.2,20.1,0.0
2015_09_DEN_IND,2015,9,IND,2015-11-08 16:00:00,53.0,4.8,12.5,0.0
2016_01_DET_IND,2016,1,IND,2016-09-11 16:00:00,74.7,0.8,7.6,0.0
2016_05_CHI_IND,2016,5,IND,2016-10-09 13:00:00,63.5,2.7,10.7,0.0
2017_12_TEN_IND,2017,12,IND,2017-11-26 13:00:00,45.1,5.7,13.6,0.0
2019_07_HOU_IND,2019,7,IND,2019-10-20 13:00:00,67.4,0.5,8.7,0.0
2019_08_DEN_IND,2019,8,IND,2019-10-27 13:00:00,57.1,8.4,20.4,0.0
2021_06_HOU_IND,2021,6,IND,2021-10-17 13:00:00,60.3,9.5,19.7,0.0
2021_08_TEN_IND,2021,8,IND,2021-10-31 13:00:00,59.5,12.8,25.1,0.0
2022_03_KC_IND,2022,3,IND,2022-09-25 13:00:00,69.1,15.0,30.4,0.0
2022_04_TEN_IND,2022,4,IND,2022-10-02 13:00:00,67.6,13.1,26.2,0.0
2022_06_JAX_IND,2022,6,IND,2022-10-16 13:00:00,63.6,9.3,19.7,0.0
2023_04_LA_IND,2023,4,IND,2023-10-01 13:00:00,79.1,4.0,11.4,0.0
2023_05_TEN_IND,2023,5,IND,2023-10-08 13:00:00,52.2,10.4,22.4,0.0
2023_07_CLE_IND,2023,7,IND,2023-10-22 13:00:00,52.6,6.6,15.9,0.0
2013_01_KC_JAX,2013,1,JAX,2013-09-08 13:00:00,84.6,6.2,17.4,0.0
2013_04_IND_JAX,2013,4,JAX,2013-09-29 13:00:00,77.1,9.2,20.1,0.0
2013_07_SD_JAX,2013,7,JAX,2013-10-20 13:00:00,75.9,6.1,17.0,0.0
2013_08_SF_JAX,2013,8,JAX,2013-10-27 13:00:00,69.3,2.3,12.3,0.0
2013_11_ARI_JAX,2013,11,JAX,2013-11-17 13:00:00,73.5,4.6,14.5,0.0
2013_14_HOU_JAX,2013,14,JAX,2013-12-05 20:00:00,69.6,6.3,13.0,0.0
2013_15_BUF_JAX,2013,15,JAX,2013-12-15 13:00:00,59.6,7.5,20.8,0.008
2013_16_TEN_JAX,2013,16,JAX,2013-12-22 13:00:00,78.2,12.1,24.2,0.0
2014_03_IND_JAX,2014,3,JAX,2014-09-21 13:00:00,82.2,2.7,11.6,0.0
2014_05_PIT_JAX,2014,5,JAX,2014-10-05 13:00:00,68.7,4.5,15.2,0.0
2014_07_CLE_JAX,2014,7,JAX,2014-10-19 13:00:00,73.4,8.4,21.9,0.0
2014_08_MIA_JAX,2014,8,JAX,2014-10-26 13:00:00,77.1,3.3,11.2,0.0
2014_10_DAL_JAX,2014,10,JAX,2014-11-09 13:00:00,68.7,6.8,15.7,0.0
2014_13_NYG_JAX,2014,13,JAX,2014-11-30 13:00:00,69.6,2.5,9.8,0.0
2014_14_HOU_JAX,2014,14,JAX,2014-12-07 13:00:00,61.1,9.1,23.3,0.0
2014_16_TEN_JAX,2014,16,JAX,2014-12-18 20:00:00,56.8,3.7,7.6,0.0
2015_01_CAR_JAX,2015,1,JAX,2015-09-13 13:00:00,78.4,4.7,15.9,0.0
2015_02_MIA_JAX,2015,2,JAX,2015-09-20 16:00:00,86.6,3.6,9.8,0.0
2015_06_HOU_JAX,2015,6,JAX,2015-10-18 13:00:00,70.8,16.5,34.2,0.0
2015_07_BUF_JAX,2015,7,JAX,2015-10-25 09:00:00,69.8,4.6,8.5,0.0
2015_11_TEN_JAX,2015,11,JAX,2015-11-19 20:00:00,72.1,3.0,5.4,0.012
2015_12_SD_JAX,2015,12,JAX,2015-11-29 13:00:00,73.2,6.0,15.2,0.0
2015_14_IND_JAX,2015,14,JAX,2015-12-13 13:00:00,76.2,10.2,23.3,0.0
2015_15_ATL_JAX,2015,15,JAX,2015-12-20 13:00:00,65.1,7.7,18.1,0.0
2016_01_GB_JAX,2016,1,JAX,2016-09-11 13:00:00,88.3,2.3,12.3,0.0
2016_03_BAL_JAX,2016,3,JAX,2016-09-25 13:00:00,83.9,5.0,11.4,0.0
2016_04_IND_JAX,2016,4,JAX,2016-10-02 09:00:00,75.5,1.8,6.9,0.0
2016_07_OAK_JAX,2016,7,JAX,2016-10-23 13:00:00,70.3,6.0,15.4,0.0
2016_10_HOU_JAX,2016,10,JAX,2016-11-13 13:00:00,75.7,1.6,12.1,0.0
2016_13_DEN_JAX,2016,13,JAX,2016-12-04 13:00:00,75.3,9.1,19.9,0.0
2016_14_MIN_JAX,2016,14,JAX,2016-12-11 13:00:00,72.2,6.6,23.0,0.0
2016_16_TEN_JAX,2016,16,JAX,2016-12-24 13:00:00,75.9,0.2,8.9,0.0
2017_02_TEN_JAX,2017,2,JAX,2017-09-17 13:00:00,83.5,10.2,18.6,0.0
2017_03_BAL_JAX,2017,3,JAX,2017-09-24 21:00:00,76.8,8.3,15.0,0.0
2017_06_LA_JAX,2017,6,JAX,2017-10-15 16:00:00,78.4,9.8,20.4,0.024
2017_09_CIN_JAX,2017,9,JAX,2017-11-05 13:00:00,74.8,10.8,21.3,0.016
2017_10_LAC_JAX,2017,10,JAX,2017-11-12 13:00:00,75.0,14.1,25.5,0.0
2017_13_IND_JAX,2017,13,JAX,2017-12-03 13:00:00,69.9,6.6,14.1,0.0
2017_14_SEA_JAX,2017,14,JAX,2017-12-10 16:00:00,51.1,5.4,12.8,0.0
2017_15_HOU_JAX,2017,15,JAX,2017-12-17 13:00:00,66.8,3.7,10.1,0.0
2017_18_BUF_JAX,2017,18,JAX,2018-01-07 13:00:00,53.8,13.7,25.5,0.0
2018_02_NE_JAX,2018,2,JAX,2018-09-16 16:00:00,92.4,10.7,21.7,0.0
2018_03_TEN_JAX,2018,3,JAX,2018-09-23 13:00:00,85.5,7.9,15.2,0.004
2018_04_NYJ_JAX,2018,4,JAX,2018-09-30 13:00:00,83.4,9.1,17.7,0.004
2018_07_HOU_JAX,2018,7,JAX,2018-10-21 13:00:00,69.8,13.6,25.1,0.0
2018_08_PHI_JAX,2018,8,JAX,2018-10-28 21:00:00,61.3,5.8,8.3,0.0
2018_11_PIT_JAX,2018,11,JAX,2018-11-18 13:00:00,70.9,7.4,15.0,0.004
2018_13_IND_JAX,2018,13,JAX,2018-12-02 13:00:00,78.3,17.8,29.1,0.0
2018_15_WAS_JAX,2018,15,JAX,2018-12-16 13:00:00,62.0,8.7,15.9,0.0
2019_01_KC_JAX,2019,1,JAX,2019-09-08 13:00:00,90.4,4.3,11.2,0.0
2019_03_TEN_JAX,2019,3,JAX,2019-09-19 20:00:00,74.8,13.5,25.5,0.016
2019_06_NO_JAX,2019,6,JAX,2019-10-13 13:00:00,80.7,4.5,12.5,0.0
2019_08_NYJ_JAX,2019,8,JAX,2019-10-27 13:00:00,82.6,12.8,23.3,0.012
2019_09_HOU_JAX,2019,9,JAX,2019-11-03 09:00:00,53.5,10.2,17.7,0.0
2019_13_TB_JAX,2019,13,JAX,2019-12-01 13:00:00,76.8,20.9,34.7,0.0
2019_14_LAC_JAX,2019,14,JAX,2019-12-08 16:00:00,67.6,11.5,21.0,0.0
2019_17_IND_JAX,2019,17,JAX,2019-12-29 16:00:00,73.7,11.4,19.0,0.008
2020_01_IND_JAX,2020,1,JAX,2020-09-13 13:00:00,87.4,15.3,26.8,0.0
2020_03_MIA_JAX,2020,3,JAX,2020-09-24 20:00:00,77.8,8.2,17.4,0.0
2020_06_DET_JAX,2020,6,JAX,2020-10-18 13:00:00,78.2,16.2,28.0,0.008
2020_09_HOU_JAX,2020,9,JAX,2020-11-08 13:00:00,79.4,17.5,30.0,0.008
2020_11_PIT_JAX,2020,11,JAX,2020-11-22 13:00:00,71.7,9.3,17.9,0.012
2020_12_CLE_JAX,2020,12,JAX,2020-11-29 13:00:00,70.0,2.6,8.3,0.0
2020_14_TEN_JAX,2020,14,JAX,2020-12-13 13:00:00,67.8,3.9,11.0,0.0
2020_16_CHI_JAX,2020,16,JAX,2020-12-27 13:00:00,53.1,5.5,13.2,0.0
2021_02_DEN_JAX,2021,2,JAX,2021-09-19 13:00:00,76.9,5.2,9.8,0.106
2021_03_ARI_JAX,2021,3,JAX,2021-09-26 13:00:00,80.8,5.7,13.6,0.0
2021_05_TEN_JAX,2021,5,JAX,2021-10-10 13:00:00,77.4,9.3,19.5,0.0
2021_06_MIA_JAX,2021,6,JAX,2021-10-17 09:00:00,60.0,11.3,18.8,0.0
2021_09_BUF_JAX,2021,9,JAX,2021-11-07 13:00:00,61.1,15.8,28.4,0.0
2021_11_SF_JAX,2021,11,JAX,2021-11-21 13:00:00,70.8,10.9,19.5,0.0
2021_12_ATL_JAX,2021,12,JAX,2021-11-28 13:00:00,59.3,4.2,10.1,0.0
2021_15_HOU_JAX,2021,15,JAX,2021-12-19 13:00:00,77.1,13.8,23.5,0.0
2021_18_IND_JAX,2021,18,JAX,2022-01-09 13:00:00,74.2,10.9,21.5,0.0
2022_02_IND_JAX,2022,2,JAX,2022-09-18 13:00:00,80.0,10.3,21.0,0.008
2022_05_HOU_JAX,2022,5,JAX,2022-10-09 13:00:00,80.2,4.1,11.0,0.0
2022_07_NYG_JAX,2022,7,JAX,2022-10-23 13:00:00,74.9,6.8,14.5,0.0
2022_08_DEN_JAX,2022,8,JAX,2022-10-30 09:00:00,68.3,7.9,14.1,0.0
2022_09_LV_JAX,2022,9,JAX,2022-11-06 13:00:00,80.6,9.9,18.8,0.004
2022_12_BAL_JAX,2022,12,JAX,2022-11-27 13:00:00,78.0,18.6,30.6,0.004
2022_15_DAL_JAX,2022,15,JAX,2022-12-18 13:00:00,53.2,8.3,16.8,0.0
2022_18_TEN_JAX,2022,18,JAX,2023-01-07 20:00:00,53.1,4.1,7.8,0.0
2022_19_LAC_JAX,2022,19,JAX,2023-01-14 20:00:00,44.0,7.3,13.6,0.0
2023_02_KC_JAX,2023,2,JAX,2023-09-17 13:00:00,85.1,7.5,17.9,0.008
2023_03_HOU_JAX,2023,3,JAX,2023-09-24 13:00:00,85.8,5.2,13.0,0.0
2023_04_ATL_JAX,2023,4,JAX,2023-10-01 09:00:00,77.8,13.7,25.1,0.0
2023_06_IND_JAX,2023,6,JAX,2023-10-15 13:00:00,70.4,8.8,18.1,0.0
2023_10_SF_JAX,2023,10,JAX,2023-11-12 13:00:00,66.1,9.5,18.8,0.0
2023_11_TEN_JAX,2023,11,JAX,2023-11-19 13:00:00,73.4,6.6,14.3,0.0
2023_13_CIN_JAX,2023,13,JAX,2023-12-04 20:00:00,62.4,5.1,8.3,0.0
2023_15_BAL_JAX,2023,15,JAX,2023-12-17 20:00:00,59.9,14.0,26.4,0.0
2023_17_CAR_JAX,2023,17,JAX,2023-12-31 13:00:00,53.9,4.7,11.9,0.0
2024_02_CLE_JAX,2024,2,JAX,2024-09-15 13:00:00,80.7,11.6,23.3,0.0
2024_05_IND_JAX,2024,5,JAX,2024-10-06 13:00:00,74.1,9.2,22.6,0.079
2024_07_NE_JAX,2024,7,JAX,2024-10-20 09:00:00,62.1,10.3,17.7,0.0
2024_08_GB_JAX,2024,8,JAX,2024-10-27 13:00:00,80.1,1.7,9.4,0.0
2024_10_MIN_JAX,2024,10,JAX,2024-11-10 13:00:00,77.5,13.6,24.6,0.016
2024_13_HOU_JAX,2024,13,JAX,2024-12-01 13:00:00,54.6,5.5,15.0,0.0
2024_15_NYJ_JAX,2024,15,JAX,2024-12-15 13:00:00,70.6,8.8,19.2,0.0
2024_17_TEN_JAX,2024,17,JAX,2024-12-29 13:00:00,69.5,6.7,20.8,0.012
2025_01_CAR_JAX,2025,1,JAX,2025-09-07 13:00:00,80.2,1.2,8.7,0.008
2025_03_HOU_JAX,2025,3,JAX,2025-09-21 13:00:00,85.6,10.5,24.6,0.0
2025_05_KC_JAX,2025,5,JAX,2025-10-06 20:00:00,77.7,10.2,19.5,0.0
2025_06_SEA_JAX,2025,6,JAX,2025-10-12 13:00:00,75.2,8.2,19.5,0.0
2025_07_LA_JAX,2025,7,JAX,2025-10-19 09:00:00,69.1,7.3,14.5,0.0
2025_11_LAC_JAX,2025,11,JAX,2025-11-16 13:00:00,74.4,11.9,26.6,0.0
2025_14_IND_JAX,2025,14,JAX,2025-12-07 13:00:00,62.1,4.1,9.4,0.0
2025_15_NYJ_JAX,2025,15,JAX,2025-12-14 13:00:00,70.4,8.2,18.3,0.0
2025_18_TEN_JAX,2025,18,JAX,2026-01-04 13:00:00,56.3,8.3,20.6,0.0
2025_19_BUF_JAX,2025,19,JAX,2026-01-11 13:00:00,61.0,10.5,25.3,0.0
2013_02_DAL_KC,2013,2,KC,2013-09-15 12:00:00,79.4,5.6,17.2,0.0
2013_04_NYG_KC,2013,4,KC,2013-09-29 12:00:00,68.0,2.2,8.9,0.0
2013_06_OAK_KC,2013,6,KC,2013-10-13 12:00:00,64.6,8.3,18.8,0.0
2013_07_HOU_KC,2013,7,KC,2013-10-20 15:00:00,67.6,11.7,25.7,0.0
2013_08_CLE_KC,2013,8,KC,2013-10-27 12:00:00,53.8,5.8,17.0,0.0
2013_12_SD_KC,2013,12,KC,2013-11-24 12:00:00,24.1,3.4,12.5,0.0
2013_13_DEN_KC,2013,13,KC,2013-12-01 15:00:00,52.0,2.0,9.4,0.0
2013_16_IND_KC,2013,16,KC,2013-12-22 12:00:00,23.8,11.2,23.9,0.0
2014_01_TEN_KC,2014,1,KC,2014-09-07 12:00:00,71.2,4.8,15.7,0.0
2014_04_NE_KC,2014,4,KC,2014-09-29 19:00:00,76.4,4.3,6.3,0.0
2014_08_STL_KC,2014,8,KC,2014-10-26 12:00:00,74.2,10.6,22.6,0.0
2014_09_NYJ_KC,2014,9,KC,2014-11-02 12:00:00,53.0,16.1,32.9,0.0
2014_11_SEA_KC,2014,11,KC,2014-11-16 12:00:00,24.1,8.3,19.7,0.0
2014_13_DEN_KC,2014,13,KC,2014-11-30 19:00:00,28.1,11.9,22.6,0.0
2014_15_OAK_KC,2014,15,KC,2014-12-14 12:00:00,57.4,11.6,20.1,0.0
2014_17_SD_KC,2014,17,KC,2014-12-28 12:00:00,32.9,4.8,12.5,0.0
2015_02_DEN_KC,2015,2,KC,2015-09-17 19:00:00,84.8,2.4,19.2,0.0
2015_05_CHI_KC,2015,5,KC,2015-10-11 12:00:00,73.4,10.1,24.4,0.0
2015_07_PIT_KC,2015,7,KC,2015-10-25 12:00:00,58.4,5.9,16.1,0.0
2015_08_DET_KC,2015,8,KC,2015-11-01 08:00:00,45.8,5.9,11.4,0.0
2015_12_BUF_KC,2015,12,KC,2015-11-29 12:00:00,34.9,7.3,11.2,0.055
2015_14_SD_KC,2015,14,KC,2015-12-13 12:00:00,59.7,11.9,37.6,0.213
2015_16_CLE_KC,2015,16,KC,2015-12-27 12:00:00,33.9,15.0,34.0,0.0
2015_17_OAK_KC,2015,17,KC,2016-01-03 15:00:00,33.2,8.4,19.0,0.0
2016_01_SD_KC,2016,1,KC,2016-09-11 12:00:00,73.0,8.1,19.5,0.0
2016_03_NYJ_KC,2016,3,KC,2016-09-25 15:00:00,64.1,8.4,18.6,0.0
2016_07_NO_KC,2016,7,KC,2016-10-23 12:00:00,67.8,7.7,20.6,0.0
2016_09_JAX_KC,2016,9,KC,2016-11-06 12:00:00,59.9,6.0,14.5,0.0
2016_11_TB_KC,2016,11,KC,2016-11-20 12:00:00,43.5,8.7,19.7,0.0
2016_14_OAK_KC,2016,14,KC,2016-12-08 19:00:00,23.4,7.8,15.2,0.0
2016_15_TEN_KC,2016,15,KC,2016-12-18 12:00:00,5.0,3.2,13.0,0.0
2016_16_DEN_KC,2016,16,KC,2016-12-25 19:00:00,62.6,17.7,51.7,0.016
2016_19_PIT_KC,2016,19,KC,2017-01-15 19:00:00,31.1,7.5,13.0,0.031
2017_02_PHI_KC,2017,2,KC,2017-09-17 12:00:00,68.5,4.3,13.2,0.0
2017_04_WAS_KC,2017,4,KC,2017-10-02 19:00:00,78.4,11.7,24.6,0.0
2017_06_PIT_KC,2017,6,KC,2017-10-15 15:00:00,57.8,11.1,25.9,0.0
2017_08_DEN_KC,2017,8,KC,2017-10-30 19:00:00,42.0,10.2,22.8,0.0
2017_12_BUF_KC,2017,12,KC,2017-11-26 12:00:00,55.7,8.3,17.9,0.0
2017_14_OAK_KC,2017,14,KC,2017-12-10 12:00:00,47.1,9.8,21.5,0.0
2017_15_LAC_KC,2017,15,KC,2017-12-16 19:00:00,48.3,9.4,15.7,0.0
2017_16_MIA_KC,2017,16,KC,2017-12-24 12:00:00,23.6,13.0,28.6,0.0
