ts,source,season,week,home,away,home_spread,total,home_ml,away_ml,spread_odds_home,spread_odds_away,over_odds,under_odds,start,game_id
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,DEN,LA,-2.5,44.5,114.0,-135.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T20-11-00Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,GB,ATL,5.5,43.5,-245.0,200.0,-105.0,-115.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,WAS,SEA,-7.5,40.5,295.0,-375.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,44.5,114.0,-135.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T21-11-03Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,GB,ATL,5.5,43.5,-245.0,200.0,-105.0,-115.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,44.5,114.0,-135.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T21-29-43Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,GB,ATL,5.5,43.5,-245.0,200.0,-105.0,-115.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T21-53-28Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,GB,ATL,5.5,43.5,-245.0,200.0,-105.0,-115.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T22-12-04Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,GB,ATL,4.5,43.5,-238.0,195.0,-112.0,-108.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T22-26-30Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,GB,ATL,4.5,43.5,-238.0,195.0,-112.0,-108.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-115.0,-105.0,,2026_03_LA_DEN
2026-09-24T22-41-22Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,-105.0,-115.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,GB,ATL,4.5,43.5,-238.0,195.0,-112.0,-108.0,-102.0,-118.0,,2026_03_ATL_GB
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-345.0,275.0,-115.0,-105.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-185.0,154.0,-122.0,102.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-112.0,-108.0,,2026_03_LA_DEN
2026-09-24T22-52-37Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,100.0,-120.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,GB,ATL,4.5,43.5,-238.0,195.0,-112.0,-108.0,-108.0,-112.0,,2026_03_ATL_GB
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-325.0,260.0,-112.0,-108.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,SF,ARI,8.5,47.5,-440.0,340.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,NO,LV,3.0,43.5,-180.0,150.0,-120.0,100.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-112.0,-108.0,,2026_03_LA_DEN
2026-09-24T23-11-46Z,espn:Draft Kings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,100.0,-120.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,GB,ATL,4.5,43.5,-238.0,195.0,-112.0,-108.0,-108.0,-112.0,,2026_03_ATL_GB
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,BUF,LAC,7.0,50.5,-325.0,260.0,-112.0,-108.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,WAS,SEA,-7.5,40.5,280.0,-355.0,-112.0,-108.0,-102.0,-118.0,,2026_03_SEA_WAS
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,JAX,NE,3.0,45.5,-155.0,130.0,-105.0,-115.0,-115.0,-105.0,,2026_03_NE_JAX
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,SF,ARI,8.5,47.5,-455.0,350.0,-108.0,-112.0,-115.0,-105.0,,2026_03_ARI_SF
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,TB,MIN,-1.5,42.5,102.0,-122.0,-112.0,-108.0,-110.0,-110.0,,2026_03_MIN_TB
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,DAL,BAL,-3.5,52.5,145.0,-175.0,-115.0,-105.0,-112.0,-108.0,,2026_03_BAL_DAL
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,NO,LV,3.0,43.5,-180.0,150.0,-120.0,100.0,-110.0,-110.0,,2026_03_LV_NO
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,DEN,LA,-2.5,44.5,110.0,-130.0,-110.0,-110.0,-112.0,-108.0,,2026_03_LA_DEN
2026-09-24T23-26-08Z,espn:DraftKings,2026,3,CHI,PHI,-4.5,41.5,185.0,-225.0,100.0,-120.0,-105.0,-115.0,,2026_03_PHI_CHI
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,GB,ATL,4.5,42.5,-230.0,190.0,-112.0,-108.0,-115.0,-105.0,,2026_03_ATL_GB
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,BUF,LAC,7.0,50.5,-325.0,260.0,-112.0,-108.0,-105.0,-115.0,,2026_03_LAC_BUF
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,CLE,CAR,-2.5,42.5,124.0,-148.0,-102.0,-118.0,-108.0,-112.0,,2026_03_CAR_CLE
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,DET,NYJ,6.5,47.5,-298.0,240.0,-110.0,-110.0,-112.0,-108.0,,2026_03_NYJ_DET
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,IND,HOU,-1.5,42.5,105.0,-125.0,-102.0,-118.0,-112.0,-108.0,,2026_03_HOU_IND
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,MIA,KC,-10.5,45.5,470.0,-650.0,-108.0,-112.0,-115.0,-105.0,,2026_03_KC_MIA
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,NYG,TEN,2.5,38.5,-130.0,110.0,-118.0,-102.0,-108.0,-112.0,,2026_03_TEN_NYG
2026-09-24T23-41-29Z,espn:Draft Kings,2026,3,PIT,CIN,-3.5,42.5,154.0,-185.0,-105.0,-115.0,-110.0,-110.0,,2026_03_CIN_PIT
